duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,label,attack_type,bytes_ratio,total_bytes,error_ratio,service_similarity,bytes_per_second,login_risk,conn_density
0.33,7332.0,0.0,0,0,0,1,0,0,0.0,279,439.0,0.869,0.012,0.907,0.006,9,9,1,dos,0.0,7332.0,0.4405,0.901,22151.0574,0.0,27.9
4.49,1637.0,1650.0,0,0,0,1,0,1,0.0,10,7.0,0.027,0.016,0.877,0.088,141,163,0,normal,1.0073,3287.0,0.0215,0.789,731.9083,0.0,0.0704
1.95,965.0,898.0,0,0,0,3,0,1,0.0,23,25.0,0.029,0.031,0.977,0.022,112,106,0,normal,0.9296,1863.0,0.03,0.955,954.8949,0.0,0.2035
3.63,1388.0,1293.0,0,0,0,1,0,1,0.0,40,17.0,0.042,0.042,0.925,0.094,153,102,0,normal,0.9309,2681.0,0.042,0.831,738.3641,0.0,0.2597
8.76,2116.0,1479.0,0,0,0,4,0,1,0.0,23,32.0,0.046,0.045,0.803,0.002,246,219,0,normal,0.6986,3595.0,0.0455,0.801,410.3413,0.0,0.0931
1.84,915.0,1178.0,0,0,0,4,0,1,0.0,39,39.0,0.016,0.002,0.926,0.095,209,71,0,normal,1.286,2093.0,0.009,0.831,1136.8821,0.0,0.1857
6.58,1705.0,997.0,0,0,0,4,0,1,0.0,12,15.0,0.033,0.042,0.841,0.053,163,191,0,normal,0.5844,2702.0,0.0375,0.788,410.5759,0.0,0.0732
0.08,281.0,122.0,0,0,0,1,0,0,0.0,253,19.0,0.258,0.668,0.035,0.872,126,8,1,probe,0.4326,403.0,0.463,-0.837,4975.3086,0.0,1.9921
3.81,1560.0,1095.0,0,0,0,4,0,1,0.0,9,16.0,0.013,0.033,0.936,0.063,175,103,0,normal,0.7015,2655.0,0.023,0.873,696.6675,0.0,0.0511
9.35,1489.0,1113.0,0,0,0,3,0,1,0.0,36,25.0,0.027,0.021,0.902,0.093,176,96,0,normal,0.747,2602.0,0.024,0.809,278.259,0.0,0.2034
0.7,1449.0,1673.0,0,0,0,2,1,1,0.0,7,29.0,0.016,0.004,0.809,0.03,206,67,0,normal,1.1538,3122.0,0.01,0.779,4453.6377,2.0,0.0338
1.6,1289.0,1399.0,0,0,0,4,0,1,0.0,3,27.0,0.006,0.015,0.932,0.1,162,137,0,normal,1.0845,2688.0,0.0105,0.832,1678.9507,0.0,0.0184
1.97,826.0,1364.0,0,0,0,2,0,1,0.0,13,48.0,0.034,0.049,0.867,0.081,209,75,0,normal,1.6493,2190.0,0.0415,0.786,1111.1111,0.0,0.0619
0.06,150.99,104.0,0,0,0,1,0,0,0.0,310,16.0,0.192,0.77,0.156,0.9540100000000001,5,26,1,probe,0.6843,254.99,0.481,-0.798,4180.1639,0.0,51.6667
4.57,1979.0,1660.0,0,0,0,3,0,1,0.0,45,38.0,0.015,0.041,0.802,0.086,109,133,0,normal,0.8384,3639.0,0.028,0.716,796.1059,0.0,0.4091
1.03,1114.0,1259.0,0,0,0,3,0,1,0.0,23,13.0,0.031,0.045,0.916,0.074,140,83,0,normal,1.1291,2373.0,0.038,0.842,2301.6489,0.0,0.1631
1.09,2207.0,1006.0,0,0,0,2,0,1,0.0,2,28.0,0.016,0.004,0.85,0.066,124,57,0,normal,0.4556,3213.0,0.01,0.784,2945.0046,0.0,0.016
2.28,1515.0,1764.0,0,0,0,1,0,1,0.0,1,14.0,0.02,0.019,0.996,0.09,215,176,0,normal,1.1636,3279.0,0.0195,0.906,1437.5274,0.0,0.0046
3.48,1460.0,876.0,0,0,0,1,0,1,0.0,40,4.0,0.021,0.04,0.893,0.063,155,144,0,normal,0.5996,2336.0,0.0305,0.83,671.0715,0.0,0.2564
11.05,1585.0,1915.0,0,0,0,0,0,1,0.0,46,8.0,0.007,0.005,0.943,0.098,240,236,0,normal,1.2074,3500.0,0.006,0.845,316.7134,0.0,0.1909
5.96,529.0,1231.0,0,0,0,3,0,1,0.0,2,44.0,0.026,0.014,0.903,0.086,115,159,0,normal,2.3226,1760.0,0.02,0.817,295.2525,0.0,0.0172
2.63,926.0,1329.0,0,0,0,3,0,1,0.0,36,17.0,0.02,0.043,0.977,0.086,188,138,0,normal,1.4337,2255.0,0.0315,0.891,857.0886,0.0,0.1905
0.75,503.0,250.0,0,0,0,4,12,0,2.0,42,4.0,0.139,0.742,0.987,0.022,43,2,1,brute_force,0.496,753.0,0.4405,0.965,1002.6631,26.0,0.9545
1.44,1381.0,1811.0,0,0,0,0,0,1,0.0,30,15.0,0.027,0.003,0.859,0.077,211,202,0,normal,1.3104,3192.0,0.015,0.782,2215.1284,0.0,0.1415
5.06,623.0,331.0,0,0,0,0,4,0,1.0,63,6.0,0.162,0.9580200000000004,0.519,0.035,49,18,1,brute_force,0.5304,954.0,0.56,0.484,188.5003,9.0,1.26
0.27,8279.0,0.0,0,0,0,0,0,0,0.0,471,421.0,0.964,0.078,0.947,0.007,7,6,1,dos,0.0,8279.0,0.521,0.94,30549.8155,0.0,58.875
1.85,1129.0,1042.0,0,0,0,0,0,1,0.0,23,34.0,0.044,0.039,0.84,0.094,165,115,0,normal,0.9221,2171.0,0.0415,0.746,1172.8795,0.0,0.1386
1.75,1527.0,1369.0,0,0,0,2,0,1,0.0,9,43.0,0.015,0.007,0.967,0.05,144,91,0,normal,0.8959,2896.0,0.011,0.917,1653.9121,0.0,0.0621
0.04,8410.0,0.0,0,1,0,0,0,0,0.0,316,236.0,0.864,0.026,0.964,0.018,8,7,1,dos,0.0,8410.0,0.445,0.946,205121.9512,0.0,35.1111
3.27,2242.0,1719.0,0,0,0,1,0,1,0.0,34,47.0,0.02,0.026,0.976,0.032,148,249,0,normal,0.7664,3961.0,0.023,0.944,1210.9447,0.0,0.2282
5.03,1579.0,694.0,0,0,0,4,0,1,0.0,17,4.0,0.028,0.027,0.895,0.084,151,224,0,normal,0.4392,2273.0,0.0275,0.811,451.7988,0.0,0.1118
0.77,508.0,349.0,0,0,0,7,16,0,4.0,76,5.0,0.115,0.946,0.915,0.009,38,15,1,brute_force,0.6857,857.0,0.5305,0.906,1111.5435,36.0,1.9487
2.06,1617.0,1420.0,0,0,0,1,0,1,0.0,34,10.0,0.013,0.042,0.805,0.045,173,51,0,normal,0.8776,3037.0,0.0275,0.76,1473.5565,0.0,0.1954
6.46,502.0,1224.0,0,0,0,3,0,1,0.0,8,30.0,0.008,0.013,0.922,0.095,117,203,0,normal,2.4334,1726.0,0.0105,0.827,267.1413,0.0,0.0678
3.74,1838.0,1367.0,0,0,0,1,0,1,0.0,46,49.0,0.003,0.037,0.904,0.062,242,239,0,normal,0.7433,3205.0,0.02,0.842,856.7228,0.0,0.1893
29.84,714.0,11488.120000000003,0,0,0,16,0,1,8.0,24,14.0,0.053,0.096,0.586,0.052,17,17,1,r2l_exfiltration,16.0673,12202.120000000003,0.0745,0.534,408.9045,8.0,1.3333
4.18,1147.0,1507.0,0,0,0,2,0,1,0.0,36,20.0,0.036,0.011,0.988,0.01,219,240,0,normal,1.3127,2654.0,0.0235,0.978,634.7764,0.0,0.1636
5.59,1262.0,1242.0,0,0,0,0,0,1,0.0,17,30.0,0.004,0.008,0.815,0.064,171,100,0,normal,0.9834,2504.0,0.006,0.751,447.8626,0.0,0.0988
14.66,1723.0,788.0,0,0,0,4,0,1,0.0,2,20.0,0.009,0.048,0.998,0.009,213,61,0,normal,0.4571,2511.0,0.0285,0.989,171.2707,0.0,0.0093
13.09,1303.0,1263.0,0,0,0,1,0,1,0.0,40,28.0,0.034,0.033,0.948,0.079,105,180,0,normal,0.9686,2566.0,0.0335,0.869,196.0125,0.0,0.3774
1.18,1141.0,1262.0,0,0,0,2,0,1,0.0,9,6.0,0.003,0.044,0.874,0.09,143,98,0,normal,1.1051,2403.0,0.0235,0.784,2034.7163,0.0,0.0625
6.9,1008.0,843.0,0,0,0,4,0,1,0.0,44,9.0,0.037,0.031,0.813,0.016,128,193,0,normal,0.8355,1851.0,0.034,0.797,268.222,0.0,0.3411
1.58,1926.0,1207.0,0,0,0,2,0,1,0.0,21,35.0,0.005,0.048,0.839,0.026,236,123,0,normal,0.6264,3133.0,0.0265,0.813,1981.6572,0.0,0.0886
7.33,1343.0,1159.0,0,0,0,3,0,1,0.0,18,35.0,0.046,0.002,0.919,0.028,127,176,0,normal,0.8624,2502.0,0.024,0.891,341.2904,0.0,0.1406
1.35,1664.0,1047.0,0,0,0,3,0,1,0.0,4,16.0,0.045,0.02,0.969,0.043,155,64,0,normal,0.6288,2711.0,0.0325,0.926,2006.6617,0.0,0.0256
0.81,7449.0,0.0,0,0,0,0,0,0,0.0,375,385.0,0.814,0.077,0.932,0.037,5,6,1,dos,0.0,7449.0,0.4455,0.895,9184.9568,0.0,62.5
1.1,990.0,795.0,0,0,0,0,0,1,0.0,37,29.0,0.048,0.002,0.96,0.047,164,236,0,normal,0.8022,1785.0,0.025,0.913,1621.2534,0.0,0.2242
3.96,1513.0,1116.0,0,0,0,2,0,1,0.0,22,47.0,0.044,0.008,0.804,0.044,109,231,0,normal,0.7371,2629.0,0.026,0.76,663.7213,0.0,0.2
13.82,1178.0,1439.0,0,0,0,3,0,1,0.0,40,4.0,0.045,0.023,0.879,0.07,141,144,0,normal,1.2205,2617.0,0.034,0.809,189.3495,0.0,0.2817
4.74,1554.0,363.0,0,0,0,2,0,1,0.0,47,19.0,0.008,0.049,0.993,0.007,218,75,0,normal,0.2334,1917.0,0.0285,0.986,404.3451,0.0,0.2146
0.09,1003.0,672.0,0,0,0,2,0,1,0.0,3,7.0,0.013,0.042,0.843,0.02,141,61,0,normal,0.6693,1675.0,0.0275,0.823,18406.5934,0.0,0.0211
16.54,1450.0,840.0,0,0,0,0,1,1,0.0,23,25.0,0.002,0.026,0.818,0.071,138,177,0,normal,0.5789,2290.0,0.014,0.747,138.4439,2.0,0.1655
68.70220000000005,812.0,11488.120000000003,0,0,0,24,0,1,3.0,11,6.0,0.06,0.085,0.968,0.12,6,13,1,r2l_exfiltration,14.1305,12300.120000000003,0.0725,0.848,179.0327,3.0,1.5714
5.14,1446.0,1205.0,0,0,0,0,0,1,0.0,21,9.0,0.028,0.023,0.882,0.006,218,234,0,normal,0.8328,2651.0,0.0255,0.876,515.6584,0.0,0.0959
8.09,1037.0,1066.0,0,0,0,2,0,1,0.0,15,43.0,0.04,0.008,0.987,0.085,170,215,0,normal,1.027,2103.0,0.024,0.902,259.9184,0.0,0.0877
1.44,670.0,1164.0,0,0,0,1,0,1,0.0,2,33.0,0.04,0.003,0.983,0.006,173,101,0,normal,1.7347,1834.0,0.0215,0.977,1272.7273,0.0,0.0115
0.02,150.99,80.0,0,0,0,2,0,0,0.0,446,7.0,0.109,0.586,0.087,0.9540100000000001,155,11,1,probe,0.5264,230.99,0.3475,-0.867,10999.5238,0.0,2.859
14.93,1558.0,1200.0,0,0,0,1,0,1,0.0,43,6.0,0.019,0.04,0.986,0.088,204,128,0,normal,0.7697,2758.0,0.0295,0.898,184.7164,0.0,0.2098
2.42,9674.120000000003,0.0,0,1,0,0,0,0,0.0,309,222.0,0.896,0.075,0.91,0.025,8,3,1,dos,0.0,9674.120000000003,0.4855,0.885,3995.919,0.0,34.3333
0.02,228.0,92.0,0,0,0,0,0,0,0.0,325,15.0,0.265,0.459,0.103,0.911,62,19,1,probe,0.4017,320.0,0.362,-0.808,15238.0952,0.0,5.1587
0.02,186.0,98.0,0,0,0,0,0,0,0.0,361,13.0,0.168,0.655,0.035,0.763,128,13,1,probe,0.5241,284.0,0.4115,-0.728,13523.8095,0.0,2.7984
5.12,1469.0,1364.0,0,0,0,4,0,1,0.0,1,24.0,0.016,0.03,0.909,0.069,252,53,0,normal,0.9279,2833.0,0.023,0.84,553.2123,0.0,0.004
7.07,1878.0,875.0,0,0,0,2,0,1,0.0,33,38.0,0.035,0.02,0.96,0.094,248,116,0,normal,0.4657,2753.0,0.0275,0.866,389.3367,0.0,0.1325
0.1,1263.0,1525.0,0,0,0,2,0,1,0.0,49,46.0,0.012,0.024,0.877,0.011,193,125,0,normal,1.2065,2788.0,0.018,0.866,27603.9604,0.0,0.2526
4.81,1363.0,1191.0,0,0,0,0,0,1,0.0,47,15.0,0.048,0.041,0.902,0.017,238,136,0,normal,0.8732,2554.0,0.0445,0.885,530.8668,0.0,0.1967
3.02,1464.0,1542.0,0,0,0,4,0,1,0.0,15,48.0,0.033,0.038,0.853,0.018,227,219,0,normal,1.0526,3006.0,0.0355,0.835,995.0348,0.0,0.0658
0.7,7743.0,0.0,0,0,0,1,0,0,0.0,383,281.0,0.843,0.084,0.946,0.032,2,8,1,dos,0.0,7743.0,0.4635,0.914,11045.6491,0.0,127.6667
6.69,1701.0,1095.0,0,0,0,3,0,1,0.0,5,44.0,0.012,0.017,0.924,0.054,211,233,0,normal,0.6434,2796.0,0.0145,0.87,417.8748,0.0,0.0236
0.51,1792.0,1420.0,0,0,0,1,0,1,0.0,4,38.0,0.001,0.035,0.825,0.007,177,147,0,normal,0.792,3212.0,0.018,0.818,6285.7143,0.0,0.0225
0.73,1159.0,1281.0,0,0,0,0,0,1,0.0,6,10.0,0.043,0.016,0.96,0.061,204,209,0,normal,1.1043,2440.0,0.0295,0.899,3337.8933,0.0,0.0293
6.06,1396.0,1331.0,0,0,0,2,0,1,0.0,19,43.0,0.003,0.012,0.835,0.005,200,152,0,normal,0.9528,2727.0,0.0075,0.83,449.9258,0.0,0.0945
1.74,2053.0,790.0,0,0,0,3,0,1,0.0,6,14.0,0.05,0.017,0.932,0.077,142,152,0,normal,0.3846,2843.0,0.0335,0.855,1632.9696,0.0,0.042
1.45,1145.0,976.0,0,0,0,0,0,1,0.0,4,26.0,0.012,0.027,0.956,0.035,139,162,0,normal,0.8517,2121.0,0.0195,0.921,1461.7505,0.0,0.0286
10.73,1644.0,1493.0,0,0,0,4,0,1,0.0,42,16.0,0.022,0.038,0.862,0.027,237,194,0,normal,0.9076,3137.0,0.03,0.835,292.3306,0.0,0.1765
0.61,1348.0,1048.0,0,0,0,0,0,1,0.0,4,2.0,0.014,0.044,0.97,0.004,251,161,0,normal,0.7769,2396.0,0.029,0.966,3921.4403,0.0,0.0159
6.49,2112.0,1102.0,0,0,0,0,0,1,0.0,20,43.0,0.043,0.05,0.902,0.014,121,144,0,normal,0.5215,3214.0,0.0465,0.888,495.1471,0.0,0.1639
0.27,1507.0,984.0,0,0,0,2,1,1,0.0,7,17.0,0.008,0.016,0.942,0.098,153,133,0,normal,0.6525,2491.0,0.012,0.844,9191.8819,2.0,0.0455
0.63,1386.0,1723.0,0,0,0,0,0,1,0.0,27,44.0,0.016,0.008,0.904,0.017,104,161,0,normal,1.2422,3109.0,0.012,0.887,4927.0998,0.0,0.2571
9.1,1398.0,1598.0,0,0,0,0,0,1,0.0,9,2.0,0.031,0.027,0.878,0.088,252,77,0,normal,1.1422,2996.0,0.029,0.79,329.1946,0.0,0.0356
10.54,882.0,735.0,0,0,0,4,0,1,0.0,13,48.0,0.02,0.04,0.888,0.087,143,162,0,normal,0.8324,1617.0,0.03,0.801,153.401,0.0,0.0903
0.35,2452.0,807.0,0,0,0,3,0,1,0.0,24,29.0,0.028,0.016,0.819,0.003,176,95,0,normal,0.329,3259.0,0.022,0.816,9284.9003,0.0,0.1356
0.82,7852.0,0.0,1,0,0,0,0,0,0.0,421,348.0,0.96,0.024,0.979,0.013,5,9,1,dos,0.0,7852.0,0.492,0.966,9563.9464,0.0,70.1667
3.39,1672.0,1792.0,0,0,0,1,0,1,0.0,22,23.0,0.016,0.004,0.975,0.043,196,185,0,normal,1.0711,3464.0,0.01,0.932,1021.5276,0.0,0.1117
11.22,2535.0,1647.0,0,0,0,2,0,1,0.0,33,30.0,0.003,0.014,0.979,0.028,119,71,0,normal,0.6494,4182.0,0.0085,0.951,372.6941,0.0,0.275
3.61,2032.0,1440.0,0,0,0,4,0,1,0.0,34,19.0,0.02,0.05,0.984,0.025,190,205,0,normal,0.7083,3472.0,0.035,0.959,961.5065,0.0,0.178
5.76,1289.0,1612.0,0,0,0,4,0,1,0.0,17,43.0,0.015,0.03,0.809,0.06,192,144,0,normal,1.2496,2901.0,0.0225,0.749,503.5584,0.0,0.0881
1.96,534.0,359.0,0,0,0,8,10,0,4.0,88,3.0,0.099,0.507,0.718,0.055,36,13,1,brute_force,0.671,893.0,0.303,0.663,455.3799,24.0,2.3784
2.25,1511.0,1973.0,0,0,0,1,0,1,0.0,28,2.0,0.047,0.026,0.872,0.052,170,208,0,normal,1.3049,3484.0,0.0365,0.82,1547.7566,0.0,0.1637
3.14,998.0,1530.0,0,0,0,1,0,1,0.0,46,45.0,0.015,0.003,0.939,0.078,228,211,0,normal,1.5315,2528.0,0.009,0.861,804.8392,0.0,0.2009
0.34,1298.0,761.0,0,0,0,2,0,1,0.0,12,13.0,0.046,0.03,0.903,0.049,158,147,0,normal,0.5858,2059.0,0.038,0.854,6038.1232,0.0,0.0755
23.09,1041.0,11488.120000000003,0,0,0,9,0,1,15.0,27,2.0,0.051,0.015,0.96,0.163,6,6,1,r2l_exfiltration,11.0251,12529.120000000003,0.033,0.797,542.5975,15.0,3.8571
8.4,1208.0,1249.0,0,0,0,3,0,1,0.0,45,23.0,0.042,0.048,0.863,0.029,199,229,0,normal,1.0331,2457.0,0.045,0.834,292.4652,0.0,0.225
9.79,2056.0,869.0,0,0,0,3,0,1,0.0,34,49.0,0.005,0.027,0.921,0.037,162,175,0,normal,0.4225,2925.0,0.016,0.884,298.7437,0.0,0.2086
0.04,169.0,69.0,0,0,0,0,0,0,0.0,154,14.0,0.02,0.9580200000000004,0.176,0.716,215,21,1,probe,0.4059,238.0,0.489,-0.54,5804.878,0.0,0.713
0.63,1480.0,942.0,0,0,0,4,0,1,0.0,7,3.0,0.027,0.001,0.984,0.091,145,91,0,normal,0.6361,2422.0,0.014,0.893,3838.3518,0.0,0.0479
8.46,1443.0,1601.0,0,0,0,3,0,1,0.0,11,10.0,0.021,0.015,0.928,0.074,241,213,0,normal,1.1087,3044.0,0.018,0.854,359.7683,0.0,0.0455
1.48,1220.0,1490.0,0,0,0,0,0,1,0.0,31,3.0,0.034,0.006,0.859,0.016,189,171,0,normal,1.2203,2710.0,0.02,0.843,1829.8447,0.0,0.1632
0.22,1254.0,1960.0,0,0,0,4,0,1,0.0,19,21.0,0.03,0.044,0.931,0.028,131,90,0,normal,1.5618,3214.0,0.037,0.903,14542.9864,0.0,0.1439
0.06,9550.0,0.0,1,0,0,0,0,0,0.0,328,395.0,0.922,0.014,0.987,0.047,4,2,1,dos,0.0,9550.0,0.468,0.94,156557.377,0.0,65.6
1.56,1893.0,1091.0,0,0,0,1,0,1,0.0,10,15.0,0.009,0.04,0.818,0.056,127,252,0,normal,0.576,2984.0,0.0245,0.762,1911.5951,0.0,0.0781
0.36,2380.0,1109.0,0,0,0,1,0,1,0.0,17,45.0,0.035,0.036,0.944,0.09,126,53,0,normal,0.4658,3489.0,0.0355,0.854,9664.8199,0.0,0.1339
6.96,622.0,1223.0,0,0,0,1,0,1,0.0,41,47.0,0.036,0.04,0.974,0.083,155,157,0,normal,1.9631,1845.0,0.038,0.891,265.0481,0.0,0.2628
0.37,1458.0,1230.0,0,0,0,3,0,1,0.0,8,19.0,0.03,0.024,0.88,0.082,228,228,0,normal,0.843,2688.0,0.027,0.798,7245.283,0.0,0.0349
1.14,1696.0,1499.0,0,0,0,2,0,1,0.0,24,6.0,0.049,0.01,0.868,0.072,137,197,0,normal,0.8833,3195.0,0.0295,0.796,2800.1753,0.0,0.1739
9.74,1880.0,1094.0,0,0,0,3,0,1,0.0,20,19.0,0.037,0.021,0.993,0.015,250,69,0,normal,0.5816,2974.0,0.029,0.978,305.3075,0.0,0.0797
0.04,204.0,102.0,0,0,0,1,0,0,0.0,110,14.0,0.188,0.922,0.106,0.851,104,8,1,probe,0.4976,306.0,0.555,-0.745,7463.4146,0.0,1.0476
4.3,1264.0,1606.0,0,0,0,2,0,1,0.0,23,46.0,0.018,0.025,0.934,0.09,240,205,0,normal,1.2696,2870.0,0.0215,0.844,667.2867,0.0,0.0954
1.57,9674.120000000003,0.0,0,0,0,1,0,0,0.0,332,217.0,0.883,0.045,0.9,0.028,2,8,1,dos,0.0,9674.120000000003,0.464,0.872,6157.9376,0.0,110.6667
0.18,8385.0,0.0,1,1,0,1,0,0,0.0,396,309.0,0.881,0.048,0.943,0.019,9,3,1,dos,0.0,8385.0,0.4645,0.924,46325.9669,0.0,39.6
1.05,1741.0,837.0,0,0,0,3,0,1,0.0,48,39.0,0.048,0.008,0.898,0.048,167,236,0,normal,0.4805,2578.0,0.028,0.85,2452.902,0.0,0.2857
2.21,1932.0,1528.0,0,0,0,1,0,1,0.0,5,23.0,0.02,0.043,0.989,0.046,200,54,0,normal,0.7905,3460.0,0.0315,0.943,1564.9028,0.0,0.0249
8.67,1509.0,1286.0,0,0,0,0,0,1,0.0,8,37.0,0.005,0.021,0.923,0.071,173,83,0,normal,0.8517,2795.0,0.013,0.852,322.3388,0.0,0.046
3.6,218.0,536.0,0,0,0,5,11,0,0.0,35,2.0,0.092,0.639,0.981,0.057,13,12,1,brute_force,2.4475,754.0,0.3655,0.924,209.3863,22.0,2.5
2.07,4625.0,0.0,0,1,0,0,0,0,0.0,287,430.0,0.964,0.099,0.976,0.021,9,4,1,dos,0.0,4625.0,0.5315,0.955,2233.2207,0.0,28.7
0.9,1328.0,1027.0,0,0,0,3,0,1,0.0,35,10.0,0.028,0.01,0.965,0.072,137,218,0,normal,0.7728,2355.0,0.019,0.893,2613.7625,0.0,0.2536
10.0,1605.0,1390.0,0,0,0,1,0,1,0.0,17,42.0,0.043,0.023,0.921,0.009,143,243,0,normal,0.8655,2995.0,0.033,0.912,299.4701,0.0,0.1181
0.55,578.0,262.0,0,0,0,2,9,0,0.0,83,4.0,0.15,0.547,0.893,0.126,16,1,1,brute_force,0.4525,840.0,0.3485,0.767,1524.5009,18.0,4.8824
3.8,1503.0,1225.0,0,0,0,4,0,1,0.0,39,33.0,0.031,0.032,0.877,0.057,177,252,0,normal,0.8145,2728.0,0.0315,0.82,717.7059,0.0,0.2191
1.72,1162.0,882.0,0,0,0,2,0,1,0.0,12,49.0,0.032,0.029,0.862,0.04,235,72,0,normal,0.7584,2044.0,0.0305,0.822,1187.6816,0.0,0.0508
5.39,1992.0,881.0,0,0,0,2,0,1,0.0,1,43.0,0.01,0.021,0.813,0.015,215,209,0,normal,0.442,2873.0,0.0155,0.798,532.9252,0.0,0.0046
0.08,156.0,116.0,0,0,0,2,0,0,0.0,286,14.0,0.049,0.733,0.039,0.868,62,29,1,probe,0.7389,272.0,0.391,-0.829,3358.0247,0.0,4.5397
5.78,1322.0,1768.0,0,0,0,2,0,1,0.0,15,25.0,0.002,0.043,0.989,0.008,220,112,0,normal,1.3364,3090.0,0.0225,0.981,534.5096,0.0,0.0679
14.21,1009.0,1684.0,0,0,0,4,0,1,0.0,36,48.0,0.008,0.01,0.857,0.059,169,100,0,normal,1.6673,2693.0,0.009,0.798,189.5011,0.0,0.2118
0.37,944.0,1567.0,0,0,0,0,0,1,0.0,40,15.0,0.033,0.022,0.822,0.058,221,189,0,normal,1.6582,2511.0,0.0275,0.764,6768.1941,0.0,0.1802
17.58,1271.0,558.0,0,0,0,2,0,1,0.0,33,16.0,0.03,0.008,0.913,0.095,192,55,0,normal,0.4387,1829.0,0.019,0.818,104.0328,0.0,0.171
0.49,2024.0,1320.0,0,0,0,4,0,1,0.0,40,8.0,0.01,0.008,0.945,0.025,119,61,0,normal,0.6519,3344.0,0.009,0.92,6810.5906,0.0,0.3333
4.9,1541.0,756.0,0,0,0,2,0,1,0.0,5,33.0,0.023,0.014,0.849,0.072,243,224,0,normal,0.4903,2297.0,0.0185,0.777,468.6799,0.0,0.0205
40.11,1034.0,11331.0,0,0,0,8,0,1,10.0,18,2.0,0.096,0.024,0.928,0.114,8,10,1,r2l_exfiltration,10.9478,12365.0,0.06,0.814,308.2696,10.0,2.0
0.65,1710.0,1158.0,0,0,0,1,0,1,0.0,34,24.0,0.028,0.032,0.988,0.05,129,237,0,normal,0.6768,2868.0,0.03,0.938,4405.53,0.0,0.2615
27.17,1523.0,967.0,0,0,0,2,0,1,0.0,11,32.0,0.019,0.038,0.817,0.068,104,180,0,normal,0.6345,2490.0,0.0285,0.749,91.6418,0.0,0.1048
0.2,607.0,1172.0,0,0,0,1,0,1,0.0,34,8.0,0.044,0.019,0.991,0.093,115,179,0,normal,1.9276,1779.0,0.0315,0.898,8850.7463,0.0,0.2931
0.2,1460.0,962.0,0,0,0,2,0,1,0.0,5,14.0,0.009,0.026,0.867,0.086,102,135,0,normal,0.6585,2422.0,0.0175,0.781,12049.7512,0.0,0.0485
2.26,1507.0,1189.0,0,0,0,2,0,1,0.0,7,7.0,0.04,0.008,0.923,0.057,248,115,0,normal,0.7885,2696.0,0.024,0.866,1192.3927,0.0,0.0281
8.49,1233.0,1178.0,0,0,0,2,0,1,0.0,25,41.0,0.007,0.009,0.957,0.072,252,180,0,normal,0.9546,2411.0,0.008,0.885,283.9477,0.0,0.0988
7.59,2730.0,1570.0,0,0,0,3,0,1,0.0,22,5.0,0.026,0.025,0.961,0.038,236,130,0,normal,0.5749,4300.0,0.0255,0.923,566.4603,0.0,0.0928
2.39,1138.0,1461.0,0,0,0,2,0,1,0.0,27,24.0,0.049,0.013,0.93,0.032,101,204,0,normal,1.2827,2599.0,0.031,0.898,1086.9929,0.0,0.2647
2.42,887.0,755.0,0,0,0,1,0,1,0.0,37,33.0,0.006,0.022,0.878,0.081,247,132,0,normal,0.8502,1642.0,0.014,0.797,678.2321,0.0,0.1492
5.22,2064.0,1026.0,0,0,0,3,0,1,0.0,32,24.0,0.032,0.038,0.826,0.091,192,247,0,normal,0.4969,3090.0,0.035,0.735,591.8406,0.0,0.1658
8.95,809.0,939.0,0,0,0,4,0,1,0.0,17,22.0,0.036,0.043,0.847,0.051,217,188,0,normal,1.1593,1748.0,0.0395,0.796,195.2854,0.0,0.078
0.02,205.0,139.0,0,0,0,0,0,0,0.0,470,12.0,0.22,0.938,0.138,0.949,183,11,1,probe,0.6748,344.0,0.579,-0.811,16380.9524,0.0,2.5543
2.3,1293.0,563.0,0,0,0,1,0,1,0.0,43,23.0,0.027,0.044,0.805,0.005,151,207,0,normal,0.4351,1856.0,0.0355,0.8,806.6058,0.0,0.2829
4.17,1159.0,1407.0,0,0,0,0,0,1,0.0,18,11.0,0.046,0.017,0.885,0.077,124,93,0,normal,1.2129,2566.0,0.0315,0.808,615.2002,0.0,0.144
8.76,1197.0,804.0,0,0,0,4,0,1,0.0,8,35.0,0.046,0.043,0.862,0.066,243,152,0,normal,0.6711,2001.0,0.0445,0.796,228.3986,0.0,0.0328
3.66,1883.0,1206.0,0,0,0,2,0,1,0.0,37,11.0,0.031,0.014,0.837,0.038,152,252,0,normal,0.6401,3089.0,0.0225,0.799,843.7585,0.0,0.2418
60.48,1385.0,11488.0,0,0,0,13,0,1,14.0,1,6.0,0.047,0.01,0.951,0.135,18,14,1,r2l_exfiltration,8.2886,12873.0,0.0285,0.816,212.8437,14.0,0.0526
2.81,1520.0,1014.0,0,0,0,2,0,1,0.0,17,1.0,0.045,0.017,0.827,0.051,190,152,0,normal,0.6667,2534.0,0.031,0.776,901.4586,0.0,0.089
1.36,1478.0,875.0,0,0,0,1,0,1,0.0,25,27.0,0.048,0.034,0.869,0.034,207,237,0,normal,0.5916,2353.0,0.041,0.835,1728.8758,0.0,0.1202
