duration,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,label,attack_type
3.66,1883,1206,0,0,0,2,0,1,0,37,11,0.031,0.014,0.837,0.038,152,252,0,normal
60.48,1385,11488,0,0,0,13,0,1,14,1,6,0.047,0.01,0.951,0.135,18,14,1,r2l_exfiltration
2.81,1520,1014,0,0,0,2,0,1,0,17,1,0.045,0.017,0.827,0.051,190,152,0,normal
1.36,1478,875,0,0,0,1,0,1,0,25,27,0.048,0.034,0.869,0.034,207,237,0,normal
7.14,1301,1456,0,0,0,0,0,1,0,41,44,0.01,0.044,0.977,0.051,239,177,0,normal
1.81,1938,1351,0,0,0,0,0,1,0,30,16,0.025,0.001,0.856,0.062,120,251,0,normal
1.32,1404,1573,0,0,0,2,0,1,0,14,30,0.01,0.024,0.947,0.066,250,131,0,normal
1.0,1799,1236,0,0,0,2,0,1,0,11,22,0.049,0.03,0.812,0.045,129,145,0,normal
5.37,1988,1810,0,0,0,2,0,1,0,29,25,0.008,0.041,0.962,0.052,156,252,0,normal
11.23,1558,993,0,0,0,1,0,1,0,14,2,0.004,0.005,0.881,0.029,231,140,0,normal
5.77,183,578,0,0,0,9,7,0,1,89,3,0.127,0.869,0.732,0.136,19,7,1,brute_force
8.55,1778,1245,0,0,0,4,0,1,0,12,16,0.026,0.04,0.895,0.019,145,160,0,normal
8.38,2319,1369,0,0,0,2,0,1,0,47,38,0.019,0.001,0.807,0.062,127,121,0,normal
76.7,1110,10105,0,0,0,6,0,1,8,12,12,0.055,0.002,0.581,0.143,10,18,1,r2l_exfiltration
0.75,1903,1125,0,0,0,2,0,1,0,15,43,0.043,0.005,0.989,0.001,177,244,0,normal
1.08,1496,1915,0,0,0,2,0,1,0,33,31,0.031,0.014,0.804,0.029,104,148,0,normal
0.89,917,797,0,0,0,4,0,1,0,38,22,0.038,0.027,0.886,0.044,231,155,0,normal
38.37,677,9202,0,0,0,20,0,1,9,15,12,0.006,0.085,0.515,0.013,10,9,1,r2l_exfiltration
1.97,965,1325,0,0,0,2,0,1,0,11,47,0.007,0.003,0.851,0.06,116,170,0,normal
0.41,1412,1417,0,0,0,3,0,1,0,29,34,0.049,0.001,0.944,0.039,182,235,0,normal
3.67,1290,1751,0,0,0,0,0,1,0,40,39,0.047,0.022,0.99,0.022,181,104,0,normal
0.4,7820,0,0,0,0,0,0,0,0,464,477,0.872,0.093,0.978,0.015,6,3,1,dos
35.92,923,4936,0,0,0,15,0,1,9,20,8,0.076,0.014,0.589,0.109,28,13,1,r2l_exfiltration
6.54,1415,1032,0,0,0,2,0,1,0,28,18,0.032,0.034,0.991,0.07,188,87,0,normal
3.63,1570,1938,0,0,0,1,0,1,0,27,38,0.012,0.021,0.878,0.033,126,71,0,normal
2.42,2333,1337,0,0,0,2,0,1,0,49,30,0.017,0.019,0.811,0.038,101,236,0,normal
0.61,2018,1326,0,0,0,4,0,1,0,39,23,0.001,0.02,0.938,0.095,168,241,0,normal
11.64,1978,1272,0,0,0,4,0,1,0,9,34,0.001,0.002,0.837,0.077,126,203,0,normal
3.28,2429,1058,0,0,0,3,0,1,0,7,6,0.043,0.049,0.851,0.045,252,145,0,normal
13.25,1891,1430,0,0,0,0,0,1,0,31,3,0.025,0.043,0.828,0.041,161,157,0,normal
4.89,937,1102,0,0,0,0,0,1,0,4,20,0.041,0.015,0.88,0.055,141,209,0,normal
1.31,7807,0,0,1,0,0,0,0,0,417,315,0.808,0.088,0.983,0.046,8,3,1,dos
2.49,1139,1414,0,0,0,3,0,1,0,32,13,0.019,0.042,0.875,0.001,137,213,0,normal
0.39,1860,995,0,0,0,2,0,1,0,7,14,0.034,0.007,0.851,0.035,232,124,0,normal
2.9,1129,1109,0,0,0,3,0,1,0,32,2,0.023,0.011,0.883,0.004,221,153,0,normal
0.01,266,51,0,0,0,2,0,0,0,182,14,0.091,0.882,0.031,0.827,63,13,1,probe
8.5,1513,736,0,0,0,0,0,1,0,15,28,0.042,0.025,0.852,0.046,176,189,0,normal
4.43,1124,973,0,0,0,1,0,1,0,45,33,0.036,0.049,0.865,0.061,228,206,0,normal
0.48,2048,1382,0,0,0,4,0,1,0,43,31,0.024,0.011,0.824,0.006,149,171,0,normal
2.34,2281,1416,0,0,0,3,0,1,0,11,5,0.01,0.032,0.882,0.049,179,178,0,normal
5.45,1205,1136,0,0,0,2,0,1,0,10,9,0.003,0.001,0.835,0.023,215,79,0,normal
1.19,1743,1113,0,0,0,0,0,1,0,6,26,0.01,0.015,0.927,0.035,248,68,0,normal
2.63,933,1725,0,0,0,4,0,1,0,13,48,0.016,0.027,0.928,0.083,167,133,0,normal
3.0,1624,1560,0,0,0,3,0,1,0,1,12,0.042,0.039,0.874,0.002,254,51,0,normal
0.54,2358,1374,0,0,0,4,0,1,0,4,30,0.03,0.025,0.994,0.074,138,229,0,normal
0.23,1042,1317,0,0,0,4,0,1,0,33,5,0.02,0.038,0.842,0.047,228,246,0,normal
0.02,175,96,0,0,0,2,0,0,0,137,19,0.218,0.578,0.122,0.704,66,16,1,probe
0.48,1929,771,0,0,0,1,0,1,0,29,31,0.026,0.018,0.98,0.049,140,113,0,normal
1.38,2090,1651,0,0,0,3,0,1,0,42,9,0.001,0.029,0.819,0.033,158,89,0,normal
0.0,176,17,0,0,0,0,0,0,0,200,10,0.106,0.775,0.184,0.851,99,1,1,probe
5.45,2281,1467,0,0,0,2,0,1,0,38,41,0.03,0.011,0.813,0.099,147,184,0,normal
3.72,1102,979,0,0,0,2,0,1,0,20,3,0.027,0.021,0.929,0.013,164,202,0,normal
0.29,1105,1256,0,0,0,3,0,1,0,43,18,0.003,0.007,0.986,0.071,176,68,0,normal
7.55,1676,1833,0,0,0,4,0,1,0,18,9,0.017,0.038,0.815,0.016,145,96,0,normal
4.62,1974,479,0,0,0,0,0,1,0,41,26,0.042,0.032,0.909,0.079,229,121,0,normal
3.57,1571,1081,0,0,0,3,0,1,0,14,5,0.035,0.047,0.855,0.005,193,93,0,normal
1.71,1592,1264,0,0,0,0,0,1,0,18,43,0.031,0.017,0.939,0.018,139,139,0,normal
3.77,517,549,0,0,0,6,8,0,2,91,5,0.142,0.652,0.946,0.024,9,16,1,brute_force
0.07,9575,0,1,0,0,1,0,0,0,379,467,0.964,0.074,0.918,0.017,1,9,1,dos
7.16,823,1303,0,0,0,0,0,1,0,10,38,0.041,0.016,0.861,0.051,119,187,0,normal
3.08,2044,1228,0,0,0,1,0,1,0,43,24,0.023,0.016,0.817,0.035,156,159,0,normal
0.26,2201,1354,0,0,0,1,0,1,0,32,18,0.037,0.03,0.848,0.079,254,93,0,normal
4.3,1944,1106,0,0,0,0,0,1,0,20,3,0.037,0.006,0.869,0.037,238,173,0,normal
4.01,925,1316,0,0,0,2,0,1,0,42,26,0.005,0.015,0.912,0.049,198,108,0,normal
5.6,2016,1566,0,0,0,3,0,1,0,42,47,0.021,0.001,0.927,0.007,220,193,0,normal
0.55,1191,507,0,0,0,3,0,1,0,13,46,0.004,0.039,0.884,0.037,102,114,0,normal
1.57,1883,1860,0,0,0,0,0,1,0,5,41,0.05,0.024,0.959,0.06,110,74,0,normal
1.3,1694,584,0,0,0,0,0,1,0,29,46,0.023,0.017,0.926,0.049,214,86,0,normal
63.81,1004,14761,0,0,0,10,0,1,1,29,13,0.052,0.028,0.649,0.169,2,14,1,r2l_exfiltration
0.49,1072,1305,0,0,0,1,0,1,0,39,3,0.001,0.03,0.849,0.082,134,58,0,normal
0.57,1602,876,0,0,0,1,0,1,0,9,7,0.037,0.042,0.948,0.069,121,76,0,normal
21.81,1018,12088,0,0,0,15,1,1,2,22,11,0.076,0.018,0.928,0.105,29,18,1,r2l_exfiltration
2.63,1213,1166,0,0,0,4,0,1,0,36,48,0.031,0.034,0.862,0.058,240,190,0,normal
0.24,4734,0,1,0,0,0,0,0,0,433,235,0.938,0.077,0.909,0.032,6,8,1,dos
3.35,665,480,0,0,0,0,18,0,0,91,7,0.141,0.761,0.593,0.112,31,9,1,brute_force
5.38,1668,1345,0,0,0,1,0,1,0,42,29,0.012,0.047,0.985,0.049,140,191,0,normal
10.93,982,912,0,0,0,2,0,1,0,30,5,0.02,0.032,0.807,0.043,242,54,0,normal
0.09,144,131,0,0,0,0,0,0,0,477,11,0.14,0.667,0.188,0.704,73,10,1,probe
1.43,1969,1675,0,0,0,0,0,1,0,9,49,0.012,0.045,0.903,0.018,178,99,0,normal
17.65,1356,1307,0,0,0,2,0,1,0,46,13,0.038,0.024,0.988,0.026,187,112,0,normal
3.44,1635,968,0,0,0,4,0,1,0,30,30,0.008,0.013,0.874,0.021,247,85,0,normal
1.97,1587,1576,0,0,0,3,0,1,0,10,12,0.021,0.028,0.97,0.098,121,254,0,normal
5.97,1935,1330,0,0,0,0,0,1,0,37,23,0.043,0.043,0.855,0.085,213,173,0,normal
3.2,1206,1205,0,0,0,2,0,1,0,40,22,0.021,0.007,0.93,0.018,138,205,0,normal
2.75,988,970,0,0,0,1,0,1,0,16,10,0.028,0.047,0.891,0.09,175,237,0,normal
16.08,1823,899,0,0,0,4,0,1,0,28,10,0.027,0.029,0.914,0.071,220,111,0,normal
0.18,1624,1423,0,0,0,1,0,1,0,44,11,0.017,0.023,0.834,0.009,151,148,0,normal
0.37,1322,1863,0,0,0,3,0,1,0,34,30,0.025,0.013,0.931,0.072,140,138,0,normal
0.11,1446,553,0,0,0,3,0,1,0,1,26,0.038,0.042,0.864,0.08,171,158,0,normal
9.21,1020,1057,0,0,0,4,0,1,0,48,37,0.017,0.033,0.986,0.087,111,91,0,normal
16.91,1386,993,0,0,0,4,0,1,0,8,2,0.006,0.042,0.835,0.099,138,154,0,normal
2.85,1518,1356,0,0,0,4,0,1,0,15,29,0.006,0.047,0.902,0.038,203,214,0,normal
2.36,1320,727,0,0,0,3,0,1,0,9,47,0.016,0.042,0.805,0.021,187,141,0,normal
0.08,199,144,0,0,0,1,0,0,0,324,18,0.261,0.422,0.164,0.767,142,27,1,probe
3.34,1225,1501,0,0,0,2,0,1,0,25,39,0.037,0.039,0.875,0.095,204,180,0,normal
15.05,1625,1058,0,0,0,2,0,1,0,30,46,0.013,0.042,0.95,0.021,232,91,0,normal
9.65,740,1088,0,0,0,3,0,1,0,22,41,0.028,0.03,0.915,0.008,183,96,0,normal
53.06,838,4884,0,0,0,19,0,1,10,25,1,0.075,0.011,0.791,0.064,7,3,1,r2l_exfiltration
1.25,1532,1347,0,0,0,4,0,1,0,13,31,0.024,0.044,0.996,0.074,186,84,0,normal
1.59,1588,1028,0,0,0,1,0,1,0,38,11,0.026,0.005,0.918,0.033,195,106,0,normal
0.03,176,126,0,0,0,2,0,0,0,122,1,0.268,0.966,0.017,0.803,161,12,1,probe
11.44,1173,811,0,0,0,2,0,1,0,28,25,0.044,0.04,0.867,0.078,109,153,0,normal
0.02,148,93,0,0,0,0,0,0,0,131,15,0.118,0.552,0.068,0.747,59,1,1,probe
0.84,701,826,0,0,0,4,0,1,0,27,13,0.011,0.041,0.875,0.064,114,133,0,normal
4.27,1163,1582,0,0,0,4,0,1,0,24,11,0.045,0.014,0.933,0.069,137,141,0,normal
5.12,910,1687,0,0,0,4,0,1,0,49,35,0.021,0.033,0.819,0.027,136,241,0,normal
0.35,1559,499,0,0,0,4,0,1,0,20,40,0.038,0.008,0.822,0.01,203,180,0,normal
3.03,1185,1597,0,0,0,4,0,1,0,39,4,0.028,0.013,0.96,0.063,113,220,0,normal
7.59,1528,1160,0,0,0,0,0,1,0,47,13,0.047,0.018,0.948,0.097,147,158,0,normal
0.28,8981,0,1,1,0,1,0,0,0,243,415,0.841,0.097,0.911,0.011,3,8,1,dos
0.7,2015,1770,0,0,0,1,0,1,0,12,40,0.005,0.02,0.871,0.099,252,254,0,normal
0.12,1616,650,0,0,0,1,0,1,0,27,14,0.004,0.039,0.902,0.003,120,152,0,normal
1.32,2025,1211,0,0,0,4,0,1,0,25,39,0.008,0.034,0.855,0.046,106,87,0,normal
1.27,1021,1220,0,0,0,4,0,1,0,8,11,0.025,0.016,0.939,0.016,240,110,0,normal
6.37,1999,423,0,0,0,2,0,1,0,32,25,0.022,0.042,0.871,0.02,223,178,0,normal
13.79,1266,1625,0,0,0,0,0,1,0,10,18,0.041,0.048,0.803,0.04,168,209,0,normal
8.89,2524,1015,0,0,0,1,0,1,0,47,35,0.038,0.0,0.926,0.061,240,148,0,normal
0.61,1295,1033,0,1,0,0,0,1,0,36,44,0.028,0.004,0.872,0.048,186,251,0,normal
4.15,1371,1550,0,0,0,1,0,1,0,39,49,0.004,0.038,0.887,0.006,229,145,0,normal
3.06,597,416,0,0,0,0,8,0,4,45,8,0.071,0.823,0.663,0.289,18,12,1,brute_force
4.87,416,599,0,0,0,4,0,1,0,10,33,0.028,0.034,0.809,0.07,210,169,0,normal
4.76,1479,1136,0,0,0,1,0,1,0,17,3,0.009,0.025,0.812,0.043,158,203,0,normal
0.5,231,1067,0,0,0,2,0,1,0,43,23,0.048,0.028,0.98,0.034,134,164,0,normal
9.02,1603,1285,0,0,0,1,0,1,0,16,10,0.009,0.011,0.993,0.042,240,162,0,normal
4.68,785,405,0,0,0,1,11,0,2,81,7,0.058,0.542,0.642,0.172,29,12,1,brute_force
0.07,270,190,0,0,0,1,0,0,0,144,4,0.09,0.567,0.073,0.775,105,13,1,probe
94.49,711,7866,0,0,0,17,0,1,9,6,8,0.075,0.074,0.883,0.063,28,17,1,r2l_exfiltration
6.49,958,1041,0,0,0,2,0,1,0,34,23,0.018,0.03,0.929,0.061,231,248,0,normal
0.75,990,1215,0,0,0,2,0,1,0,15,39,0.019,0.02,0.848,0.032,217,176,0,normal
12.22,2038,701,0,0,0,1,0,1,0,49,27,0.035,0.044,0.851,0.019,102,60,0,normal
1.11,1484,1431,0,0,0,0,0,1,0,7,46,0.011,0.03,0.837,0.071,157,163,0,normal
5.04,1277,1500,0,0,0,4,0,1,0,23,19,0.02,0.006,0.849,0.013,226,92,0,normal
0.91,882,727,0,0,0,4,0,1,0,6,25,0.048,0.0,0.899,0.051,145,241,0,normal
2.08,1638,666,0,0,0,1,0,1,0,35,38,0.023,0.019,0.805,0.022,123,150,0,normal
1.99,1708,1150,0,0,0,2,0,1,0,4,35,0.005,0.041,0.839,0.068,187,251,0,normal
11.99,1957,830,0,0,0,0,0,1,0,17,39,0.004,0.014,0.901,0.085,114,179,0,normal
78.67,966,9706,0,0,0,12,1,1,6,26,13,0.022,0.022,0.553,0.167,29,17,1,r2l_exfiltration
0.83,8477,0,1,2,1,0,0,0,0,476,222,0.911,0.004,0.942,0.032,7,8,1,dos
2.61,1889,1745,0,0,0,1,0,1,0,28,40,0.047,0.046,0.911,0.017,118,120,0,normal
0.2,1435,1642,0,0,0,3,0,1,0,42,16,0.007,0.005,0.814,0.064,141,245,0,normal
40.68,1155,8384,0,0,0,21,0,1,11,1,5,0.065,0.066,0.615,0.18,6,15,1,r2l_exfiltration
4.9,1848,1140,0,0,0,3,0,1,0,16,29,0.036,0.029,0.983,0.023,119,210,0,normal
54.46,1224,5389,0,0,0,21,1,1,9,20,11,0.077,0.047,0.842,0.084,25,16,1,r2l_exfiltration
0.07,215,101,0,0,0,1,0,0,0,198,6,0.203,0.691,0.143,0.837,197,9,1,probe
1.97,1689,1021,0,0,0,2,0,1,0,44,30,0.041,0.033,0.969,0.059,169,165,0,normal
3.35,1622,1337,0,0,0,3,0,1,0,40,40,0.018,0.015,0.954,0.084,206,106,0,normal
3.91,1715,787,0,0,0,3,0,1,0,47,36,0.0,0.047,0.979,0.023,121,162,0,normal
4.36,720,1232,0,0,0,3,0,1,0,7,43,0.006,0.005,0.955,0.005,152,227,0,normal
1.53,754,192,0,0,0,4,9,0,2,60,3,0.001,0.736,0.657,0.211,34,8,1,brute_force
8.84,1290,882,0,0,0,3,0,1,0,14,20,0.043,0.032,0.901,0.006,130,82,0,normal
9.28,2392,531,0,0,0,3,0,1,0,21,8,0.044,0.014,0.845,0.002,111,116,0,normal
4.19,1857,1313,0,0,0,0,0,1,0,14,34,0.002,0.017,0.962,0.082,219,78,0,normal
2.68,1741,1548,0,0,0,1,0,1,0,1,25,0.002,0.032,0.854,0.028,140,87,0,normal
0.02,174,151,0,0,0,0,0,0,0,309,11,0.286,0.551,0.153,0.798,195,16,1,probe
3.61,1141,899,0,0,0,3,1,1,0,2,33,0.027,0.047,0.894,0.044,128,118,0,normal
0.12,2137,823,0,0,0,2,0,1,0,40,26,0.004,0.01,0.832,0.028,191,187,0,normal
11.51,1973,1251,0,0,0,4,0,1,0,48,28,0.042,0.02,0.965,0.007,181,138,0,normal
2.16,2124,1581,0,0,0,3,0,1,0,9,25,0.009,0.032,0.886,0.018,196,253,0,normal
2.42,1325,702,0,0,0,4,0,1,0,36,46,0.01,0.047,0.988,0.092,201,128,0,normal
1.2,975,446,0,0,0,6,18,0,1,51,2,0.074,0.606,0.526,0.206,32,5,1,brute_force
2.35,1629,1271,0,0,0,3,0,1,0,22,38,0.022,0.034,0.918,0.01,196,152,0,normal
16.24,1198,1638,0,0,0,1,0,1,0,15,19,0.047,0.004,0.887,0.083,163,87,0,normal
0.33,1159,1418,0,0,0,2,0,1,0,38,11,0.005,0.005,0.991,0.099,183,137,0,normal
0.15,9148,0,1,0,0,0,0,0,0,413,320,0.993,0.048,0.932,0.026,4,2,1,dos
5.25,1485,903,0,0,0,4,0,1,0,22,22,0.03,0.006,0.826,0.1,177,150,0,normal
10.39,1157,822,0,0,0,2,0,1,0,48,15,0.012,0.001,0.9,0.042,233,129,0,normal
0.75,2071,1455,0,0,0,2,0,1,0,16,43,0.012,0.01,0.973,0.051,208,89,0,normal
0.82,1439,100,0,0,0,0,0,1,0,24,44,0.044,0.032,0.977,0.099,129,56,0,normal
68.7,510,8564,0,0,0,13,0,1,19,6,8,0.094,0.078,0.918,0.198,24,6,1,r2l_exfiltration
0.07,107,147,0,0,0,0,0,0,0,178,15,0.124,0.573,0.131,0.786,15,25,1,probe
7.82,1782,707,0,0,0,3,0,1,0,3,39,0.017,0.031,0.933,0.052,107,236,0,normal
10.56,1856,1196,0,0,0,3,1,1,0,5,21,0.006,0.001,0.82,0.05,150,155,0,normal
0.67,1118,1136,0,0,0,4,0,1,0,3,20,0.014,0.005,0.932,0.041,197,158,0,normal
71.34,799,11687,0,0,0,15,0,1,2,9,10,0.058,0.073,0.565,0.13,9,18,1,r2l_exfiltration
5.32,655,300,0,0,0,3,13,0,3,76,6,0.013,0.675,0.726,0.087,26,10,1,brute_force
8.06,1959,890,0,0,0,3,0,1,0,25,12,0.017,0.019,0.995,0.023,241,195,0,normal
0.52,1947,1303,0,0,0,0,0,1,0,35,30,0.003,0.033,0.93,0.045,115,155,0,normal
4.41,988,1203,0,0,0,3,0,1,0,5,6,0.015,0.03,0.994,0.051,217,98,0,normal
3.52,1706,704,0,0,0,4,0,1,0,12,13,0.018,0.041,0.854,0.009,242,139,0,normal
0.82,5933,0,0,0,0,1,0,0,0,345,470,0.889,0.022,0.978,0.027,9,8,1,dos
1.45,1404,1252,0,0,0,2,0,1,0,38,49,0.043,0.037,0.863,0.07,108,174,0,normal
47.63,1461,8102,0,0,0,28,0,1,16,12,5,0.076,0.036,0.789,0.022,17,9,1,r2l_exfiltration
1.03,1223,986,0,0,0,1,0,1,0,4,47,0.025,0.023,0.806,0.098,133,253,0,normal
0.3,1498,1625,0,0,0,0,0,1,0,35,5,0.023,0.048,0.926,0.066,193,101,0,normal
4.26,1346,1095,0,0,0,2,0,1,0,35,27,0.026,0.024,0.984,0.021,168,90,0,normal
34.61,725,6227,0,0,0,20,0,1,5,2,1,0.029,0.093,0.922,0.187,15,6,1,r2l_exfiltration
0.76,1408,1115,0,0,0,4,0,1,0,4,14,0.024,0.011,0.836,0.078,123,182,0,normal
1.86,922,1913,0,0,0,0,0,1,0,27,7,0.031,0.013,0.804,0.094,155,252,0,normal
1.15,2080,1356,0,0,0,2,0,1,0,38,43,0.009,0.027,0.815,0.079,173,218,0,normal
0.08,150,29,0,0,0,0,0,0,0,271,18,0.234,0.628,0.144,0.827,243,13,1,probe
0.51,112,363,0,0,0,2,11,0,1,67,6,0.156,0.997,0.985,0.076,10,1,1,brute_force
0.33,2647,1044,0,0,0,0,0,1,0,20,7,0.029,0.049,0.939,0.003,163,227,0,normal
9.89,1187,800,0,0,0,0,0,1,0,15,33,0.029,0.014,0.867,0.03,235,59,0,normal
5.05,1409,1058,0,0,0,3,0,1,0,12,47,0.049,0.002,0.847,0.073,131,197,0,normal
4.73,1890,1054,0,0,0,2,0,1,0,41,32,0.009,0.04,0.816,0.098,170,199,0,normal
9.07,1392,1029,0,0,0,0,0,1,0,39,20,0.021,0.013,0.806,0.073,250,94,0,normal
4.5,1823,863,0,0,0,1,0,1,0,11,4,0.013,0.001,0.942,0.056,247,123,0,normal
0.32,548,487,0,0,0,1,17,0,3,39,2,0.104,0.769,0.577,0.23,24,6,1,brute_force
7.58,1902,1091,0,0,0,4,0,1,0,30,12,0.049,0.015,0.875,0.06,215,125,0,normal
9.16,1356,1548,0,0,0,4,0,1,0,34,16,0.012,0.043,0.805,0.047,251,163,0,normal
5.24,1743,1483,0,0,0,4,0,1,0,8,37,0.015,0.019,0.806,0.093,202,182,0,normal
1.21,1500,1404,0,0,0,0,0,1,0,30,40,0.022,0.014,0.893,0.021,249,198,0,normal
0.82,1558,1215,0,0,0,2,0,1,0,17,29,0.045,0.002,0.863,0.04,203,110,0,normal
3.5,900,1242,0,0,0,0,0,1,0,31,35,0.042,0.014,0.814,0.011,129,61,0,normal
0.05,154,118,0,0,0,0,0,0,0,392,4,0.056,0.989,0.011,0.777,253,21,1,probe
72.08,428,8381,0,0,0,5,1,1,12,3,7,0.019,0.069,0.645,0.129,4,16,1,r2l_exfiltration
7.56,1165,1592,0,0,0,4,0,1,0,29,44,0.05,0.018,0.904,0.098,153,135,0,normal
0.17,5947,0,0,0,0,1,0,0,0,216,391,0.951,0.084,0.967,0.031,7,9,1,dos
4.3,1123,990,0,0,0,0,0,1,0,27,30,0.001,0.021,0.998,0.008,152,214,0,normal
5.29,1872,1533,0,0,0,3,0,1,0,13,35,0.011,0.002,0.96,0.054,118,81,0,normal
31.79,1296,15090,0,0,0,11,0,1,14,16,14,0.07,0.039,0.762,0.138,9,7,1,r2l_exfiltration
8.08,1871,958,0,0,0,1,0,1,0,3,1,0.008,0.012,0.894,0.037,120,242,0,normal
9.23,451,472,0,0,0,3,4,0,2,70,6,0.035,0.506,0.758,0.11,34,6,1,brute_force
4.27,1300,1423,0,0,0,2,0,1,0,38,10,0.016,0.04,0.802,0.083,185,168,0,normal
0.02,147,107,0,0,0,0,0,0,0,449,16,0.147,0.491,0.083,0.757,215,1,1,probe
0.13,1828,1098,0,0,0,3,0,1,0,21,46,0.003,0.003,0.985,0.007,237,236,0,normal
0.06,466,400,0,0,0,2,4,0,1,78,2,0.072,0.955,0.562,0.112,49,1,1,brute_force
8.48,1900,1007,0,0,0,1,0,1,0,4,21,0.015,0.05,0.872,0.044,101,58,0,normal
4.23,692,1403,0,0,0,3,0,1,0,25,16,0.01,0.03,0.906,0.062,138,75,0,normal
3.93,2023,1541,0,0,0,1,0,1,0,44,41,0.031,0.04,0.928,0.041,248,252,0,normal
0.84,586,488,0,0,0,7,7,0,2,98,5,0.014,0.867,0.9,0.284,7,16,1,brute_force
9.62,1304,992,0,0,0,0,0,1,0,1,30,0.022,0.014,0.886,0.099,183,95,0,normal
0.71,1190,1040,0,0,0,3,0,1,0,13,44,0.028,0.043,0.939,0.042,207,80,0,normal
5.03,2147,1269,0,0,0,1,0,1,0,23,26,0.004,0.049,0.846,0.085,227,230,0,normal
8.22,1461,1409,0,0,0,4,0,1,0,20,24,0.033,0.028,0.978,0.072,117,249,0,normal
1.03,607,397,0,0,0,8,8,0,4,33,1,0.195,0.567,0.662,0.029,17,17,1,brute_force
8.5,1103,891,0,0,0,1,0,1,0,49,17,0.024,0.019,0.916,0.012,174,219,0,normal
2.81,1449,968,0,0,0,4,0,1,0,12,9,0.007,0.004,0.908,0.075,224,210,0,normal
0.19,1333,1438,0,0,0,4,0,1,0,3,40,0.003,0.013,0.826,0.064,193,103,0,normal
2.89,925,1645,0,0,0,4,0,1,0,8,36,0.013,0.035,0.886,0.013,149,87,0,normal
1.88,1242,1342,0,0,0,0,0,1,0,32,29,0.022,0.009,0.981,0.026,208,143,0,normal
11.51,1597,506,0,0,0,1,0,1,0,33,24,0.039,0.027,0.982,0.052,127,74,0,normal
2.82,1578,1301,0,0,0,3,0,1,0,38,42,0.017,0.028,0.827,0.044,179,194,0,normal
43.73,1511,5825,0,0,0,8,0,1,17,18,11,0.031,0.01,0.811,0.036,10,7,1,r2l_exfiltration
13.26,909,884,0,0,0,0,0,1,0,26,1,0.04,0.008,0.815,0.012,149,239,0,normal
0.24,8448,0,1,1,0,0,0,0,0,220,266,0.879,0.055,0.904,0.023,9,4,1,dos
4.24,2143,1757,0,0,0,1,0,1,0,44,4,0.002,0.044,0.862,0.069,220,204,0,normal
0.72,1184,1251,0,0,0,0,0,1,0,10,22,0.033,0.047,0.94,0.054,106,220,0,normal
4.32,1356,1247,0,0,0,1,0,1,0,49,30,0.036,0.032,0.938,0.042,202,236,0,normal
10.35,1791,843,0,0,0,1,0,1,0,5,39,0.038,0.009,0.929,0.092,192,212,0,normal
2.81,1757,887,0,0,0,3,0,1,0,36,13,0.022,0.02,0.824,0.036,158,226,0,normal
0.74,1383,1005,0,0,0,2,0,1,0,34,42,0.01,0.01,0.842,0.048,193,71,0,normal
11.09,1246,901,0,0,0,3,0,1,0,42,11,0.042,0.036,0.868,0.094,198,148,0,normal
0.75,1706,946,0,0,0,1,0,1,0,22,44,0.004,0.009,0.966,0.064,248,180,0,normal
1.5,1702,1276,0,0,0,3,0,1,0,44,19,0.013,0.017,0.881,0.055,130,97,0,normal
0.98,1619,1531,0,0,0,1,0,1,0,15,48,0.021,0.023,0.921,0.049,182,123,0,normal
0.3,991,219,0,0,0,3,0,1,0,42,36,0.013,0.023,0.946,0.069,233,154,0,normal
14.83,1545,1253,0,0,0,3,0,1,0,44,35,0.001,0.038,0.966,0.048,238,77,0,normal
2.09,985,1193,0,0,0,2,0,1,0,6,9,0.039,0.026,0.896,0.092,155,66,0,normal
11.99,1143,956,0,0,0,3,0,1,0,22,26,0.036,0.031,0.827,0.011,239,182,0,normal
1.37,1793,1033,0,0,0,2,0,1,0,26,4,0.016,0.027,0.86,0.066,154,251,0,normal
0.88,1785,1588,0,0,0,2,0,1,0,29,14,0.037,0.021,0.806,0.098,156,113,0,normal
27.81,1201,688,0,0,0,4,0,1,0,30,10,0.033,0.011,0.841,0.018,246,197,0,normal
0.38,1878,895,0,0,0,2,1,1,0,26,12,0.031,0.048,0.867,0.064,201,132,0,normal
4.94,1426,1231,0,0,0,3,0,1,0,3,18,0.034,0.03,0.807,0.052,228,95,0,normal
0.05,181,104,0,0,0,2,0,0,0,433,8,0.251,0.808,0.068,0.982,43,29,1,probe
19.2,1559,1030,0,0,0,3,0,1,0,32,11,0.018,0.033,0.998,0.037,219,114,0,normal
1.6,2316,875,0,0,0,0,0,1,0,12,29,0.024,0.016,0.963,0.032,246,202,0,normal
5.25,1855,1302,0,0,0,4,0,1,0,23,18,0.018,0.012,0.93,0.006,228,142,0,normal
1.41,1655,1419,0,0,0,0,0,1,0,30,36,0.04,0.043,0.874,0.014,208,201,0,normal
3.87,1800,1195,0,0,0,0,0,1,0,34,21,0.007,0.044,0.9,0.074,149,195,0,normal
4.92,1639,1140,0,0,0,0,0,1,0,26,38,0.023,0.043,0.873,0.091,154,126,0,normal
